,uid,sentence,sentenceId,parse
6,2,"Aeschbacher's work is very much akin to Schnabel's , but the sound on his Decca disc is dated , and you will have a hard time locating a copy of it .",83,"(S1
  (S
    (S
      (NP (NNP Aeschbacher's) (NN work))
      (VP
        (VBZ is)
        (ADJP
          (RB very)
          (RB much)
          (JJ akin)
          (PP (TO to) (NP (NNP Schnabel's))))))
    (, ,)
    (CC but)
    (S
      (NP
        (NP (DT the) (NN sound))
        (PP (IN on) (NP (PRP$ his) (NNP Decca) (NN disc))))
      (VP (VBZ is) (VP (VBN dated))))
    (, ,)
    (CC and)
    (S
      (NP (PRP you))
      (VP
        (MD will)
        (VP
          (VB have)
          (NP
            (NP (DT a) (JJ hard) (NN time))
            (S
              (VP
                (VBG locating)
                (NP (NP (DT a) (NN copy)) (PP (IN of) (NP (PRP it))))))))))
    (. .)))"
7,2,How does Tri-State get its revenue from this plan ? ?,95,"(S1
  (SBARQ
    (WHADVP (WRB How))
    (SQ
      (SQ
        (VBZ does)
        (NP (NNP Tri-State))
        (VP
          (VB get)
          (NP (PRP$ its) (NN revenue))
          (PP (IN from) (NP (DT this) (NN plan)))))
      (. ?))
    (. ?)))"
8,2,"Among the items scheduled for acceleration in the near future are the Polaris and B70 programs , strengthening of the airborne alert system of the Strategic Air Command , and improved battlefield surveillance systems .",32,"(S1
  (SINV
    (PP
      (IN Among)
      (NP
        (NP (DT the) (NNS items))
        (VP
          (VBN scheduled)
          (PP
            (IN for)
            (NP
              (NP (NN acceleration))
              (PP (IN in) (NP (DT the) (JJ near) (NN future))))))))
    (VP (VBP are))
    (NP
      (NP (DT the) (NNPS Polaris) (CC and) (NNP B70) (NNS programs))
      (, ,)
      (NP
        (NP
          (NP (VBG strengthening))
          (PP
            (IN of)
            (NP (DT the) (JJ airborne) (JJ alert) (NN system))))
        (PP
          (IN of)
          (NP (DT the) (NNP Strategic) (NNP Air) (NNP Command))))
      (, ,)
      (CC and)
      (NP
        (JJ improved)
        (NN battlefield)
        (NN surveillance)
        (NNS systems)))
    (. .)))"
9,2,"Greville proposed Quiney as the fittest man `` for the following of the cause and to attend him in the matter '' , and at his suggestion the corporation allowed Quiney two shillings a day .",17,"(S1
  (S
    (S
      (NP (NN Greville))
      (VP
        (VBD proposed)
        (NP (NNP Quiney))
        (PP
          (IN as)
          (NP
            (NP (DT the) (JJS fittest) (NN man))
            (`` ``)
            (PP
              (IN for)
              (NP
                (NP (DT the) (JJ following))
                (PP
                  (IN of)
                  (NP
                    (NP (DT the) (NN cause))
                    (CC and)
                    (S
                      (VP
                        (TO to)
                        (VP
                          (VB attend)
                          (NP (PRP him))
                          (PP (IN in) (NP (DT the) (NN matter))))))))))
            ('' '')))))
    (, ,)
    (CC and)
    (S
      (PP (IN at) (NP (PRP$ his) (NN suggestion)))
      (NP (DT the) (NN corporation))
      (VP
        (VBD allowed)
        (NP
          (NP (NNP Quiney) (CD two) (NNS shillings))
          (NP (DT a) (NN day)))))
    (. .)))"
10,2,"Against such a termination of human life on earth by human action , he then proposes as an alternative that we `` negotiate at once with the Russians and get the best terms which are available '' , that we deliberately `` negotiate from comparative weakness '' .",13,"(S1
  (S
    (PP
      (IN Against)
      (NP
        (NP (PDT such) (DT a) (NN termination))
        (PP (IN of) (NP (JJ human) (NN life)))
        (PP (IN on) (NP (NN earth)))
        (PP (IN by) (NP (JJ human) (NN action)))))
    (, ,)
    (NP (PRP he))
    (ADVP (RB then))
    (VP
      (VBZ proposes)
      (PP
        (IN as)
        (NP
          (NP (DT an) (NN alternative))
          (SBAR
            (WHNP (WDT that))
            (S
              (NP (PRP we))
              (`` ``)
              (VP
                (VP
                  (VBP negotiate)
                  (ADVP (IN at) (RB once))
                  (PP (IN with) (NP (DT the) (NNPS Russians))))
                (CC and)
                (VP
                  (VBP get)
                  (NP
                    (NP (DT the) (JJS best) (NNS terms))
                    (SBAR
                      (WHNP (WDT which))
                      (S
                        (VP (VBP are) (ADJP (JJ available)) ('' ''))))))
                (, ,)
                (SBAR
                  (IN that)
                  (S
                    (NP (PRP we))
                    (ADVP (RB deliberately))
                    (VP
                      (`` ``)
                      (VP
                        (VBP negotiate)
                        (PP
                          (IN from)
                          (NP (JJ comparative) (NN weakness))))
                      ('' ''))))))))))
    (. .)))"
11,2,Any person who makes application for any such payment shall be held to have consented to all the provisions of this Title .,74,"(S1
  (S
    (NP
      (NP (DT Any) (NN person))
      (SBAR
        (WHNP (WP who))
        (S (VP (VBZ makes) (NP (NN application))))))
    (PP (IN for) (NP (DT any) (JJ such) (NN payment)))
    (VP
      (MD shall)
      (VP
        (VB be)
        (VP
          (VBN held)
          (S
            (VP
              (TO to)
              (VP
                (VB have)
                (VP
                  (VBD consented)
                  (PP
                    (TO to)
                    (NP
                      (NP (PDT all) (DT the) (NNS provisions))
                      (PP (IN of) (NP (DT this) (NN Title))))))))))))
    (. .)))"
12,2,This finding is consistent also with the fact that student leaders are more likely to be supporters of the values implicit in civil liberties than the other students .,47,"(S1
  (S
    (NP (DT This) (NN finding))
    (VP
      (VBZ is)
      (ADJP
        (JJ consistent)
        (ADVP (RB also))
        (PP
          (IN with)
          (NP
            (DT the)
            (NN fact)
            (SBAR
              (IN that)
              (S
                (NP (NN student) (NNS leaders))
                (VP
                  (VBP are)
                  (ADJP
                    (RBR more)
                    (JJ likely)
                    (S
                      (VP
                        (TO to)
                        (VP
                          (VB be)
                          (NP
                            (NP (NNS supporters))
                            (PP
                              (IN of)
                              (NP
                                (NP (DT the) (NNS values))
                                (ADJP
                                  (JJ implicit)
                                  (PP
                                    (IN in)
                                    (NP
                                      (NP (JJ civil) (NNS liberties))
                                      (PP
                                        (IN than)
                                        (NP
                                          (DT the)
                                          (JJ other)
                                          (NNS students))))))))))))))))))))
    (. .)))"
13,2,"But such cases were , in the past , unusual .",15,"(S1
  (S
    (CC But)
    (NP (JJ such) (NNS cases))
    (VP
      (VBD were)
      (, ,)
      (PP
        (IN in)
        (NP (NP (DT the) (NN past)) (, ,) (ADVP (JJ unusual)))))
    (. .)))"
14,2,"The liberal pressure bloc ( which coyly masquerades under the name Democratic Study Group ) had fought the committee before , and had always lost .",46,"(S1
  (S
    (S
      (NP
        (NP (DT The) (JJ liberal) (NN pressure) (NN bloc))
        (PRN
          (-LRB- -LRB-)
          (SBAR
            (WHNP (WDT which))
            (S
              (VP
                (ADVP (RB coyly))
                (VBZ masquerades)
                (PP
                  (IN under)
                  (NP
                    (NP (DT the) (NN name))
                    (NP (NNP Democratic) (NNP Study) (NNP Group)))))))
          (-RRB- -RRB-)))
      (VP
        (VBD had)
        (VP
          (VBN fought)
          (ADVP (NP (DT the) (NN committee)) (RB before)))))
    (, ,)
    (CC and)
    (S (VP (VBD had) (ADVP (RB always)) (VP (VBN lost))))
    (. .)))"
15,2,But an instinctive reflex may work against the conscious intention of the woman .,85,"(S1
  (S
    (CC But)
    (NP (DT an) (JJ instinctive) (JJ reflex))
    (VP
      (MD may)
      (VP
        (VB work)
        (PP (IN against) (NP (DT the) (JJ conscious) (NN intention)))))
    (PP (IN of) (NP (DT the) (NN woman)))
    (. .)))"
16,2,"Field Marshal Slim is striking in description , amusing in many anecdotes .",12,"(S1
  (S
    (NP (NP (NNP Field) (NNP Marshal)) (ADVP (JJ Slim)))
    (VP
      (VBZ is)
      (ADJP
        (ADJP (JJ striking) (PP (IN in) (NP (NN description))))
        (, ,)
        (ADJP (JJ amusing)))
      (PP (IN in) (NP (JJ many) (NNS anecdotes))))
    (. .)))"
17,2,"The conversation of the characters creates an atmosphere suggesting the usual mixture of pleasures , foibles , irritations , and concerns which would characterize the common life of a normal village in any age .",3,"(S1
  (S
    (NP
      (NP (DT The) (NN conversation))
      (PP (IN of) (NP (DT the) (NNS characters))))
    (VP
      (VBZ creates)
      (NP
        (NP (DT an) (NN atmosphere))
        (VP
          (VBG suggesting)
          (NP
            (NP (DT the) (JJ usual) (NN mixture))
            (PP
              (IN of)
              (NP
                (NP (NNS pleasures))
                (, ,)
                (NP (NNS foibles))
                (, ,)
                (NP (NNS irritations))
                (, ,)
                (CC and)
                (NP (NNS concerns))))))
        (SBAR
          (WHNP (WDT which))
          (S
            (VP
              (MD would)
              (VP
                (VB characterize)
                (NP
                  (NP (DT the) (JJ common) (NN life))
                  (PP (IN of) (NP (DT a) (JJ normal) (NN village))))
                (PP (IN in) (NP (DT any) (NN age)))))))))
    (. .)))"
18,2,"Thereafter the audience waxed applause-happy , but discriminating operagoers reserved judgment as her singing showed signs of strain , her musicianship some questionable procedure and her acting uncomfortable stylization .",56,"(S1
  (S
    (ADVP (RB Thereafter))
    (S
      (NP (DT the) (NN audience))
      (VP (VBN waxed) (ADJP (JJ applause-happy))))
    (, ,)
    (CC but)
    (S
      (NP (VBG discriminating) (NNS operagoers))
      (VP
        (VBN reserved)
        (NP (NN judgment))
        (SBAR
          (IN as)
          (S
            (NP (PRP$ her) (NN singing))
            (VP
              (VBD showed)
              (NP
                (NP (NP (NNS signs)) (PP (IN of) (NP (NN strain))))
                (, ,)
                (NP
                  (NP (PRP$ her) (NN musicianship))
                  (NP (DT some) (JJ questionable) (NN procedure)))
                (CC and)
                (NP
                  (PRP$ her)
                  (JJ acting)
                  (JJ uncomfortable)
                  (NN stylization))))))))
    (. .)))"
